step, error
2900, 0.00015152
2901, 0.000151333
2902, 0.000151
2903, 0.000150695
2904, 0.000150701
2905, 0.000150953
2906, 0.000151219
2907, 0.000151373
2908, 0.000151515
2909, 0.000151846
2910, 0.000152441
2911, 0.000153411
2912, 0.000154768
2913, 0.000156931
2914, 0.000159879
2915, 0.0001647
2916, 0.00017095
2917, 0.000181405
2918, 0.000194267
